"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","Denver #Broncos 2018 Mock Draft: 7 Rounds 

STORY via @ErickTrickel: https://t.co/GM0X8OsaSM https://t.co/geXcwngKow",FALSE,1,NA,2017-11-30 23:54:35,FALSE,NA,"936382984894025729",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BroncosOnScout",0,FALSE,FALSE,NA,NA
"81","RT @angelitovilla77: Why tf don’t they build and In N Out burger in Denver? Why would you build one in fucking Colorado Springs. Tf",FALSE,0,NA,2017-11-30 23:54:34,FALSE,NA,"936382981437976576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudiaruiz0605",21,TRUE,FALSE,NA,NA
"82","Golem<U+2642> Mud Slap/Rock Blast (IV: 69% - CP: 552 - L: 7) until 05:19:57pm https://t.co/yyrZoG3v9D",FALSE,0,NA,2017-11-30 23:54:31,FALSE,NA,"936382967538167808",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver Aurora SE</a>","PGANDenverAuror",0,FALSE,FALSE,NA,NA
"83","RT @denverpost: In-N-Out is really, truly coming to Colorado https://t.co/n0zkJSePAZ",FALSE,0,NA,2017-11-30 23:54:29,FALSE,NA,"936382960651177984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mccarronma",163,TRUE,FALSE,NA,NA
"84","I'm at Inspiration Point Park in Denver, CO https://t.co/DjfA5OsZ3Y",FALSE,0,NA,2017-11-30 23:54:28,FALSE,NA,"936382957035708417",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","SCUBAHAMM",0,FALSE,FALSE,"-105.06203791","39.78465463"
"85","Larvitar<U+2642> Rock Smash/Ancient Power (IV: 78% - CP: 219 - L: 9) until 05:21:02pm https://t.co/e8O03fS2vt",FALSE,0,NA,2017-11-30 23:54:20,FALSE,NA,"936382922919239680",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Golden</a>","PGANCOGolden",0,FALSE,FALSE,NA,NA
"86","If you really care about affordable housing and the future of Denver look no further <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/B5pHuC5EkN",FALSE,3,NA,2017-11-30 23:54:18,FALSE,NA,"936382912794066944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielJayRamos",0,FALSE,FALSE,NA,NA
"87","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:54:14,FALSE,NA,"936382897648488449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CobraTheMean",61,TRUE,FALSE,NA,NA
"88","RT @benjaminwittes: Huh https://t.co/kYuh2aDVGS",FALSE,0,NA,2017-11-30 23:54:01,FALSE,NA,"936382842078224384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Denver_Brennan",933,TRUE,FALSE,NA,NA
"89","@sammywilk dude okay so i made a lie at work &amp; said i couldn't come sat/sun/mon but rlly i'm gonna be in denver to… https://t.co/bHdDUcRMFk",FALSE,6,"sammywilk",2017-11-30 23:53:58,TRUE,NA,"936382831575539712","382402366","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammyswilk",0,FALSE,FALSE,NA,NA
"90",".@MikeJohnstonCO if you know how we can reach @SenCoryGardner to tell him, please clue us in. His Denver office has… https://t.co/6zMgIlueqJ",FALSE,0,NA,2017-11-30 23:53:50,TRUE,NA,"936382794925621248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FatesAndFuries",0,FALSE,FALSE,NA,NA
"91","@CBSSportsNet @JasonLaCanfora A 2nd round pick? If it's Denver. 3rd round if it's Jacksonville",FALSE,0,"CBSSportsNet",2017-11-30 23:53:41,FALSE,"936375906804944896","936382756988313600","44457290","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJonesSports",0,FALSE,FALSE,NA,NA
"92","Parks &amp; Recreation - Various Locations, Denver Park Horticulturist https://t.co/fq7SwoO2cW @GovernmentJobs",FALSE,0,NA,2017-11-30 23:53:40,FALSE,NA,"936382756497403904",NA,"<a href=""https://www.governmentjobs.com"" rel=""nofollow"">@publicsectorCol</a>","PublicSectorCol",0,FALSE,FALSE,NA,NA
"93","RT @karenleightv: Feel something shaking near Salida? It's an #earthquake https://t.co/5HLwP8Xdjs Were you wondering what was going on?",FALSE,0,NA,2017-11-30 23:53:37,FALSE,NA,"936382742643671040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmandaRoper10",1,TRUE,FALSE,NA,NA
"94","RT @EACgov: Congratulations to the Denver County Elections Division, now an @EACgov “Clearie” Award Winner! https://t.co/2sMfaxXRqY #Electi…",FALSE,0,NA,2017-11-30 23:53:28,FALSE,NA,"936382703477207041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OSET",4,TRUE,FALSE,NA,NA
"95","RT @ArmaghCityHotel: Come watch the amazing @MikedenverMike Concert 30th November!!
PHILOMENA BEGLEY, RYAN LYNAM &amp; MICHAEL MALWHINNEY

http…",FALSE,0,NA,2017-11-30 23:53:25,FALSE,NA,"936382690005315584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shona_costello",6,TRUE,FALSE,NA,NA
"96","RT @markhaastv: In a world of negative headlines... a ray of sunshine. 

(At least for some people, personally I think In-N-Out... https://…",FALSE,0,NA,2017-11-30 23:53:17,FALSE,NA,"936382656106790912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimTimt89",20,TRUE,FALSE,NA,NA
"97","R there really nice places to hike in Denver or near by I’m becoming really stressed looking for a summer vacation… https://t.co/iiOxjpkSoo",FALSE,1,NA,2017-11-30 23:53:15,TRUE,NA,"936382649433812992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miimzc",0,FALSE,FALSE,NA,NA
"98","Great read! Seven Deadly Referral Sins | Sales Training Seminars, Workshops &amp; Keynotes by Don Cooper, The Sales Her… https://t.co/SoUr3zJCBh",FALSE,1,NA,2017-11-30 23:53:00,TRUE,NA,"936382587999784965",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","loiscreamer",1,FALSE,FALSE,NA,NA
"99","Happy hour after volunteering. (at @StoutStSocial in Denver, CO) https://t.co/fYTA91pTeh",FALSE,0,NA,2017-11-30 23:52:49,FALSE,NA,"936382540037976065",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","TechGirlGeek",0,FALSE,FALSE,"-104.9954533","39.74430297"
"100","@mariabamfoo I<U+FE0F> purchased tickets to your show in Denver two months ago...AND ITS FINALLY HERE!!
I<U+FE0F> can not WAIT to see you tomorrow! <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B7><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,1,"mariabamfoo",2017-11-30 23:52:45,FALSE,NA,"936382522216214528","201419073","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erinflys",0,FALSE,FALSE,NA,NA
"101","RT @InfoManu: 2DO VIAJE GRUPAL #ElPibeDe40Tour
Incluye entrada a partidos (muy buenas ubicaciones!)
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 30 enero vs Denver
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 1 febrero vs Hou…",FALSE,0,NA,2017-11-30 23:52:37,FALSE,NA,"936382491451064320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peterlemmo27",15,TRUE,FALSE,NA,NA
"102","RT @CinchJeans: Join our team in Denver as a Customer Relations Specialist!

Apply here: https://t.co/pOVbqGgdYL https://t.co/KIyhyruebT",FALSE,0,NA,2017-11-30 23:52:30,FALSE,NA,"936382459087917061",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","westernbreaking",2,TRUE,FALSE,NA,NA
"103","Look at these turkeys #tbt #thanksgiving #dogcousins @ Denver, Colorado https://t.co/JKMREYI4FW",FALSE,0,NA,2017-11-30 23:52:26,FALSE,NA,"936382443409440768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fabularz",0,FALSE,FALSE,"-104.984","39.7392"
"104","Why am I feeling like we need to rent a bus when In-n-Out opens in Colorado Springs to take all Denver peeps down in the BEST TWEETUP EVER??",FALSE,34,NA,2017-11-30 23:52:25,FALSE,NA,"936382439013851137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brooke_Cale",0,FALSE,FALSE,NA,NA
"105","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:52:24,FALSE,NA,"936382435826257921",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FlutterbyXOX",61,TRUE,FALSE,NA,NA
"106","Denver adds NAHL defenseman Ryan Orgel, who is eligible immediately https://t.co/yh7aCZt0ON",FALSE,0,NA,2017-11-30 23:52:20,FALSE,NA,"936382419506253826",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","uscho_news",0,FALSE,FALSE,NA,NA
"107","In and Out is getting built in Colorado springs and Denver <ed><U+00A0><U+00BD><ed><U+00B9><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2642><U+FE0F>",FALSE,1,NA,2017-11-30 23:52:14,FALSE,NA,"936382394592124929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJiRod316",0,FALSE,FALSE,NA,NA
"108","@PabloViruega Y si el de Denver vs Miami mejor echan un volado? Por el bien del americano",FALSE,0,"PabloViruega",2017-11-30 23:52:03,FALSE,"936355113622540288","936382349037789184","74022152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xocean29",0,FALSE,FALSE,NA,NA
"109","RT @dabbingtonCO: The Sun <ed><U+00A0><U+00BC><ed><U+00BC><U+009E>  #dabbington #propane #butane #denver #colorado #wax #shatter #concentrates #marijuana… https://t.co/QhDty3PuGH",FALSE,0,NA,2017-11-30 23:52:02,FALSE,NA,"936382342817386496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanDElena",1,TRUE,FALSE,NA,NA
"110","RT @TBaileyKWWL: ""When I took those first couple dribbles to lead the team out it gave me chills, it was completely different, the crowd wa…",FALSE,0,NA,2017-11-30 23:52:01,FALSE,NA,"936382338669449221",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KWWL",2,TRUE,FALSE,NA,NA
"111","So excited for @pokalolasc &amp; @KachinaDenver being nominated! Vote for your fave! @EaterDenver https://t.co/NGjcFDNFKd",FALSE,2,NA,2017-11-30 23:52:01,FALSE,NA,"936382337704710144",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","dairyblock",1,FALSE,FALSE,NA,NA
"112","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:51:51,FALSE,NA,"936382297149906944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thurzday60",61,TRUE,FALSE,NA,NA
"113","@munoz_j76 mmmm the denver show is in july <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>",FALSE,0,"munoz_j76",2017-11-30 23:51:48,FALSE,"936080771122569217","936382283656736768","3018787694","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reasucks",0,FALSE,FALSE,NA,NA
"114","Denver adds NAHL defenseman Ryan Orgel, who is eligible immediately https://t.co/OhNT809wR4",FALSE,0,NA,2017-11-30 23:51:43,FALSE,NA,"936382262723059712",NA,"<a href=""http://www.uscho.com/"" rel=""nofollow"">USCHO</a>","USCHO",1,FALSE,FALSE,NA,NA
"115","Denver Justice Project has nominated Nick Rogers, the president of the Denver Police Protective Association for... https://t.co/qafADbHtHa",FALSE,0,NA,2017-11-30 23:51:40,FALSE,NA,"936382249947357184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","COJWJ",0,FALSE,FALSE,NA,NA
"116","RT @jakek: Hey Colorado, skip work on Monday and come to my Design Sprint Workshop in Denver! <U+26A1><U+FE0F><U+270D><U+FE0F><U+23F2><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>

I won't tell.

https://t.co/SXkZueLx…",FALSE,0,NA,2017-11-30 23:51:39,FALSE,NA,"936382249104273408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khejduk",6,TRUE,FALSE,NA,NA
"117","'Sickened and disheartened': Massage Envy CEO addresses sexual misconduct issues https://t.co/YbN0XMxq0C",FALSE,0,NA,2017-11-30 23:51:37,FALSE,NA,"936382239679553536",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","COnewswire",0,FALSE,FALSE,NA,NA
"118","RT @Jake_Blackson: Westword said Denver has the worst dating scene in America and I'm tryna come up with a hot take to refute it but boy am…",FALSE,0,NA,2017-11-30 23:51:34,FALSE,NA,"936382227692191744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkOtters",4,TRUE,FALSE,NA,NA
"119","RT @InfoManu: 2DO VIAJE GRUPAL #ElPibeDe40Tour
Incluye entrada a partidos (muy buenas ubicaciones!)
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 30 enero vs Denver
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 1 febrero vs Hou…",FALSE,0,NA,2017-11-30 23:51:32,FALSE,NA,"936382217764462592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ernesyunis",15,TRUE,FALSE,NA,NA
"120","""When I took those first couple dribbles to lead the team out it gave me chills, it was completely different, the c… https://t.co/s814l57OXh",FALSE,3,NA,2017-11-30 23:51:29,TRUE,NA,"936382206917955584",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","TBaileyKWWL",2,FALSE,FALSE,NA,NA
"121","""When I took those first couple dribbles to lead the team out it gave me chills, it was completely different, the c… https://t.co/F223N5bXyr",FALSE,0,NA,2017-11-30 23:51:29,TRUE,NA,"936382205072498688",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","KWWL",0,FALSE,FALSE,NA,NA
"122","Hey Colorado, skip work on Monday and come to my Design Sprint Workshop in Denver! <U+26A1><U+FE0F><U+270D><U+FE0F><U+23F2><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>

I won't tell.

https://t.co/SXkZueLxSY",FALSE,14,NA,2017-11-30 23:51:20,FALSE,NA,"936382168548327424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jakek",6,FALSE,FALSE,NA,NA
"123","RT @samueltavares2: @fumblenanet SuperBowl 48 Seattle Seahawks vs Denver Broncos",FALSE,0,NA,2017-11-30 23:51:17,FALSE,NA,"936382154086473729",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fumblenanet",1,TRUE,FALSE,NA,NA
"124","RT @daryl_kountz: https://t.co/tZaLjIZSjz",FALSE,0,NA,2017-11-30 23:51:13,FALSE,NA,"936382139670716416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kin_wright25",13,TRUE,FALSE,NA,NA
"125","Golem<U+2642> Rock Throw/Rock Blast (IV: 49% - CP: 2254 - L: 29) until 05:17:21pm https://t.co/Pb4tpaYYK9",FALSE,0,NA,2017-11-30 23:51:12,FALSE,NA,"936382135530872832",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver Aurora SE</a>","PGANDenverAuror",0,FALSE,FALSE,NA,NA
"126","Big news in denver I see.  Too bad their addiction problem doesnt get this much press. https://t.co/wIjlVk0KGY",FALSE,0,NA,2017-11-30 23:51:06,FALSE,NA,"936382110746558465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaiceHarmon",0,FALSE,FALSE,NA,NA
"127","Sunset #denver https://t.co/sD8opwdHIQ",FALSE,2,NA,2017-11-30 23:51:04,FALSE,NA,"936382098725670912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ideasurge",0,FALSE,FALSE,NA,NA
"128","RT @InfoManu: 2DO VIAJE GRUPAL #ElPibeDe40Tour
Incluye entrada a partidos (muy buenas ubicaciones!)
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 30 enero vs Denver
<ed><U+00A0><U+00BC><ed><U+00BF><U+0080> 1 febrero vs Hou…",FALSE,0,NA,2017-11-30 23:50:40,FALSE,NA,"936381999496998912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivanoko",15,TRUE,FALSE,NA,NA
"129","Denver's annual Parade of Lights is tomorrow and Saturday night! Bring the whole family out for a fun night! https://t.co/pgGspTkegZ",FALSE,2,NA,2017-11-30 23:50:29,FALSE,NA,"936381954471100417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","985KYGO",1,FALSE,FALSE,NA,NA
"130","@TamsG4 Wait! There was an earthquake in Denver too?",FALSE,0,"TamsG4",2017-11-30 23:50:19,FALSE,"936376970304143361","936381911420850177","20933327","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CoraKing17",0,FALSE,FALSE,NA,NA
"131","RT @CBSDenver: This Is Why You Should Never Plug Space Heaters Into Power Strips https://t.co/pHvCVThKED https://t.co/Jqn3ci5Sc7",FALSE,0,NA,2017-11-30 23:50:17,FALSE,NA,"936381902310686720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeeMlquats",12,TRUE,FALSE,NA,NA
"132","Finally a piece of home is coming to Colorado! https://t.co/NXCojg2Z5L",FALSE,0,NA,2017-11-30 23:50:15,FALSE,NA,"936381896182792192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JayRalston777",0,FALSE,FALSE,NA,NA
"133","FREE TIVOLI TASTING TODAY!! 5-7PM
Six options available now @bottlesbitters 
Taste true Denver… https://t.co/W66mtdBf4M",FALSE,0,NA,2017-11-30 23:50:10,FALSE,NA,"936381872082489345",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bottlesbitters",0,FALSE,FALSE,NA,NA
"134","@scottODell3 @stacanova @RAIDERS Uhm he really did not play great, Kujo does not drop that pick the game ends 21-7.… https://t.co/Z2LTp39K60",FALSE,0,"scottODell3",2017-11-30 23:50:08,TRUE,"936379730986708992","936381866390761475","310472146","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Scott_WinterNFL",0,FALSE,FALSE,NA,NA
"135","Fingers crossed this isn't not Fake News &gt;&gt; In-N-Out is really, truly coming to Colorado https://t.co/h1ZYZlXeN0",FALSE,8,NA,2017-11-30 23:50:08,FALSE,NA,"936381865912516608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","christianknapp",0,FALSE,FALSE,NA,NA
"136","Excursion low miles v10 rare color, chestnut metallic, 160k original (Denver) $9500 - https://t.co/AugVRsKKbx https://t.co/U8CmQjrHpd",FALSE,0,NA,2017-11-30 23:50:08,FALSE,NA,"936381863588896770",NA,"<a href=""http://gearheadshirts.com"" rel=""nofollow"">Rare Cars Tweeter</a>","rarecars",0,FALSE,FALSE,NA,NA
"137","On the CBI blog: Lessons from #Vancouver, #Denver and #NYC for #Ontario's #transit systems •… https://t.co/FZh7VPoJvl",FALSE,0,NA,2017-11-30 23:50:06,TRUE,NA,"936381858794889217",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RyersonCBI",0,FALSE,FALSE,NA,NA
"138","New Denver DA has reportedly won in court via #jurynullification when she was a defense attorney: https://t.co/KFiiG5cUpc",FALSE,1,NA,2017-11-30 23:50:00,FALSE,NA,"936381832601522176",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","FIJANational",0,FALSE,FALSE,NA,NA
"139","@HongKongHermit Nope. It's 5 o'clock somewhere. (Denver)",FALSE,0,"HongKongHermit",2017-11-30 23:49:49,FALSE,"936381537699872768","936381787206488069","2838238556","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angelsil_tpa",0,FALSE,FALSE,NA,NA
"140","During this time I heard jets over Denver or something like jets. I was going to tweet about it but I was working..… https://t.co/Qml230HTxv",FALSE,0,NA,2017-11-30 23:49:45,TRUE,NA,"936381770798284800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","OliveGrant0",0,FALSE,FALSE,NA,NA
"141","RT @bluelivesmtr: BOLO DENVER: Let's get this scumbag who shot at a Thornton police officer this morning. 
https://t.co/6r9vV2e0tf",FALSE,0,NA,2017-11-30 23:49:42,FALSE,NA,"936381758244835329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phyllis_D1993",61,TRUE,FALSE,NA,NA
